date,mariage traiteur_x,vegan mariage ,gateau mariage,poisson mariage ,buffet mariage,isPartial_x,mariage traiteur_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2018-10-21,0,0,37,0,0,False,0,0,0,0,False
2018-10-28,35,0,71,0,0,False,35,0,0,0,False
2018-11-04,0,0,35,0,0,False,0,0,0,0,False
2018-11-11,0,0,0,0,0,False,0,0,0,0,False
2018-11-18,0,0,35,0,0,False,0,0,0,0,False
2018-11-25,0,0,0,0,0,False,0,0,0,0,False
2018-12-02,0,0,70,0,0,False,0,0,0,0,False
2018-12-09,35,0,0,0,0,False,35,0,0,0,False
2018-12-16,0,0,0,0,0,False,0,0,0,0,False
2018-12-23,0,0,37,0,0,False,0,0,0,0,False
2018-12-30,0,0,0,0,0,False,0,0,0,0,False
2019-01-06,0,0,0,0,0,False,0,0,0,0,False
2019-01-13,34,0,0,0,0,False,34,0,0,0,False
2019-01-20,0,0,50,0,0,False,0,0,0,0,False
2019-01-27,0,0,33,0,0,False,0,0,0,0,False
2019-02-03,0,0,34,0,0,False,0,0,0,0,False
2019-02-10,0,0,36,0,0,False,0,0,0,0,False
2019-02-17,0,0,0,0,0,False,0,0,0,0,False
2019-02-24,35,0,0,0,0,False,35,0,0,0,False
2019-03-03,67,0,0,0,0,False,67,0,0,0,False
2019-03-10,34,0,34,0,0,False,34,0,0,0,False
2019-03-17,36,0,0,0,0,False,36,0,0,0,False
2019-03-24,36,0,0,0,0,False,36,0,0,0,False
2019-03-31,0,0,0,0,0,False,0,0,0,0,False
2019-04-07,36,0,36,0,0,False,36,0,0,0,False
2019-04-14,0,0,37,0,0,False,0,0,0,0,False
2019-04-21,0,0,35,0,0,False,0,0,0,0,False
2019-04-28,34,0,34,0,0,False,34,0,0,0,False
2019-05-05,0,0,33,0,0,False,0,0,0,0,False
2019-05-12,35,0,36,0,0,False,35,0,0,0,False
2019-05-19,35,0,53,0,0,False,35,0,0,0,False
2019-05-26,0,0,35,0,0,False,0,0,0,0,False
2019-06-02,0,0,33,0,0,False,0,0,0,0,False
2019-06-09,67,0,34,0,0,False,67,0,0,0,False
2019-06-16,35,0,0,0,0,False,35,0,0,0,False
2019-06-23,35,0,0,0,0,False,35,0,0,0,False
2019-06-30,35,0,71,0,0,False,35,0,0,0,False
2019-07-07,0,0,0,0,0,False,0,0,0,0,False
2019-07-14,0,0,37,0,0,False,0,0,0,0,False
2019-07-21,38,0,38,0,0,False,38,0,0,0,False
2019-07-28,39,0,77,0,0,False,39,0,0,0,False
2019-08-04,0,0,58,0,0,False,0,0,0,0,False
2019-08-11,37,0,93,0,0,False,37,0,0,0,False
2019-08-18,37,0,37,0,0,False,37,0,0,0,False
2019-08-25,35,0,0,0,0,False,35,0,0,0,False
2019-09-01,34,0,0,0,0,False,34,0,0,0,False
2019-09-08,0,0,34,0,0,False,0,0,0,0,False
2019-09-15,0,0,0,0,0,False,0,0,0,0,False
2019-09-22,0,0,32,0,0,False,0,0,0,0,False
2019-09-29,0,0,0,0,0,False,0,0,0,0,False
2019-10-06,0,0,63,0,0,False,0,0,0,0,False
2019-10-13,0,0,0,0,0,False,0,0,0,0,False
2019-10-20,33,0,0,0,0,False,33,0,0,0,False
2019-10-27,32,0,32,0,0,False,32,0,0,0,False
2019-11-03,0,0,0,0,0,False,0,0,0,0,False
2019-11-10,0,0,0,0,0,False,0,0,0,0,False
2019-11-17,31,0,0,0,0,False,31,0,0,0,False
2019-11-24,30,0,0,0,0,False,30,0,0,0,False
2019-12-01,31,0,0,0,0,False,31,0,0,0,False
2019-12-08,31,0,31,0,0,False,31,0,0,0,False
2019-12-15,32,0,0,0,0,False,32,0,0,0,False
2019-12-22,0,0,32,0,0,False,0,0,0,0,False
2019-12-29,31,0,0,0,0,False,31,0,0,0,False
2020-01-05,59,0,0,0,0,False,59,0,0,0,False
2020-01-12,29,0,0,0,0,False,29,0,0,0,False
2020-01-19,30,0,0,0,0,False,30,0,0,0,False
2020-01-26,29,0,58,0,0,False,29,0,0,0,False
2020-02-02,45,0,0,0,0,False,45,0,0,0,False
2020-02-09,0,0,0,0,0,False,0,0,0,0,False
2020-02-16,30,0,0,0,0,False,30,0,0,0,False
2020-02-23,0,0,29,0,0,False,0,0,0,0,False
2020-03-01,57,0,28,0,0,False,57,0,0,0,False
2020-03-08,57,0,28,0,0,False,57,0,0,0,False
2020-03-15,0,0,0,0,0,False,0,0,0,0,False
2020-03-22,24,0,24,0,0,False,24,0,0,0,False
2020-03-29,24,0,0,0,0,False,24,0,0,0,False
2020-04-05,0,0,0,0,0,False,0,0,0,0,False
2020-04-12,25,0,0,0,0,False,25,0,0,0,False
2020-04-19,25,0,25,0,0,False,25,0,0,0,False
2020-04-26,23,0,23,0,0,False,23,0,0,0,False
2020-05-03,0,0,0,0,0,True,0,0,0,0,True
