date,mariage traiteur,vegan mariage ,gateau mariage_x,poisson mariage ,buffet mariage,isPartial_x,gateau mariage_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2018-08-05,18.72274678111588,0.0,0.0,0.0,0.0,False,0,41,0,0,False
2018-08-12,0.0,0.0,19.215450643776826,0.0,0.0,False,42,84,0,0,False
2018-08-19,36.460085836909876,0.0,0.0,0.0,0.0,False,0,39,0,0,False
2018-08-26,17.24463519313305,0.0,17.24463519313305,0.0,0.0,False,38,0,0,0,False
2018-09-02,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2018-09-09,17.24463519313305,0.0,0.0,0.0,0.0,False,0,37,0,0,False
2018-09-16,0.0,0.0,0.0,0.0,0.0,False,0,37,0,0,False
2018-09-23,0.0,0.0,0.0,0.0,0.0,False,73,37,0,0,False
2018-09-30,0.0,0.0,16.751931330472104,0.0,0.0,False,36,73,0,0,False
2018-10-07,17.24463519313305,0.0,0.0,0.0,0.0,False,0,37,0,0,False
2018-10-14,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2018-10-21,0.0,0.0,0.0,0.0,0.0,False,37,37,0,0,False
2018-10-28,16.25922746781116,0.0,16.25922746781116,0.0,0.0,False,35,35,0,0,False
2018-11-04,0.0,0.0,0.0,0.0,0.0,False,0,35,0,0,False
2018-11-11,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2018-11-18,0.0,0.0,0.0,0.0,0.0,False,0,35,0,0,False
2018-11-25,0.0,0.0,16.25922746781116,0.0,0.0,False,35,35,0,0,False
2018-12-02,0.0,0.0,0.0,0.0,0.0,False,0,35,0,0,False
2018-12-09,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2018-12-16,0.0,0.0,0.0,0.0,0.0,False,36,36,0,0,False
2018-12-23,35.474678111587984,0.0,17.737339055793992,0.0,0.0,False,39,0,0,0,False
2018-12-30,0.0,0.0,0.0,0.0,0.0,False,0,38,0,0,False
2019-01-06,0.0,0.0,0.0,0.0,0.0,False,0,34,0,0,False
2019-01-13,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-01-20,0.0,0.0,0.0,0.0,0.0,False,0,33,0,0,False
2019-01-27,15.273819742489271,0.0,0.0,0.0,0.0,False,0,33,0,0,False
2019-02-03,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-02-10,0.0,0.0,16.751931330472104,0.0,0.0,False,36,72,0,0,False
2019-02-17,0.0,0.0,0.0,0.0,0.0,False,0,38,0,0,False
2019-02-24,0.0,0.0,0.0,0.0,0.0,False,0,71,0,0,False
2019-03-03,0.0,0.0,0.0,0.0,0.0,False,0,68,0,0,False
2019-03-10,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-03-17,16.751931330472104,0.0,33.50386266094421,0.0,0.0,False,55,36,0,0,False
2019-03-24,0.0,0.0,0.0,0.0,0.0,False,0,36,0,0,False
2019-03-31,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-04-07,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-04-14,17.24463519313305,0.0,0.0,0.0,0.0,False,0,37,0,0,False
2019-04-21,16.25922746781116,0.0,0.0,0.0,0.0,False,0,35,0,0,False
2019-04-28,0.0,0.0,31.040343347639485,0.0,0.0,False,67,0,0,0,False
2019-05-05,15.273819742489271,0.0,0.0,0.0,0.0,False,0,50,0,0,False
2019-05-12,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-05-19,0.0,0.0,0.0,0.0,0.0,False,0,35,0,0,False
2019-05-26,0.0,0.0,0.0,0.0,0.0,False,0,35,0,0,False
2019-06-02,0.0,0.0,0.0,0.0,0.0,False,0,33,0,0,False
2019-06-09,0.0,0.0,0.0,0.0,0.0,False,0,50,0,0,False
2019-06-16,16.25922746781116,0.0,0.0,0.0,0.0,False,35,35,0,0,False
2019-06-23,16.25922746781116,0.0,16.25922746781116,0.0,0.0,False,35,35,0,0,False
2019-06-30,0.0,0.0,16.25922746781116,0.0,0.0,False,35,0,0,0,False
2019-07-07,16.25922746781116,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-07-14,17.24463519313305,0.0,0.0,0.0,0.0,False,0,37,0,0,False
2019-07-21,17.24463519313305,0.0,0.0,0.0,0.0,False,0,56,0,0,False
2019-07-28,0.0,0.0,0.0,0.0,0.0,False,39,0,0,0,False
2019-08-04,18.230042918454938,0.0,18.230042918454938,0.0,0.0,False,40,0,0,0,False
2019-08-11,0.0,0.0,0.0,0.0,0.0,False,0,39,0,0,False
2019-08-18,0.0,0.0,0.0,0.0,0.0,False,0,38,0,0,False
2019-08-25,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-09-01,0.0,0.0,0.0,0.0,0.0,False,34,34,0,0,False
2019-09-08,0.0,0.0,0.0,0.0,0.0,False,0,69,0,0,False
2019-09-15,0.0,0.0,0.0,0.0,0.0,False,0,34,0,0,False
2019-09-22,0.0,0.0,0.0,0.0,0.0,False,0,64,0,0,False
2019-09-29,0.0,0.0,0.0,0.0,0.0,False,32,32,0,0,False
2019-10-06,0.0,0.0,0.0,0.0,0.0,False,32,32,0,0,False
2019-10-13,14.781115879828327,0.0,0.0,0.0,0.0,False,0,32,0,0,False
2019-10-20,0.0,0.0,0.0,0.0,0.0,False,0,32,0,0,False
2019-10-27,0.0,0.0,14.288412017167383,0.0,0.0,False,31,31,0,0,False
2019-11-03,0.0,0.0,0.0,0.0,0.0,False,31,62,0,0,False
2019-11-10,0.0,0.0,0.0,0.0,0.0,False,31,0,0,0,False
2019-11-17,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-11-24,0.0,0.0,0.0,0.0,0.0,False,0,30,0,0,False
2019-12-01,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-12-08,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2019-12-15,0.0,0.0,0.0,0.0,0.0,False,0,31,0,0,False
2019-12-22,0.0,0.0,15.273819742489271,0.0,0.0,False,33,100,0,0,False
2019-12-29,14.781115879828327,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2020-01-05,0.0,0.0,0.0,0.0,0.0,False,0,59,0,0,False
2020-01-12,13.303004291845495,0.0,0.0,0.0,0.0,False,29,29,0,0,False
2020-01-19,0.0,0.0,0.0,0.0,0.0,False,0,61,0,0,False
2020-01-26,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2020-02-02,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2020-02-09,0.0,0.0,0.0,0.0,0.0,False,0,59,0,0,False
2020-02-16,0.0,0.0,0.0,0.0,0.0,False,0,61,0,0,False
2020-02-23,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2020-03-01,13.303004291845495,0.0,0.0,0.0,0.0,False,29,29,0,0,False
2020-03-08,13.303004291845495,0.0,0.0,0.0,0.0,False,0,29,0,0,False
2020-03-15,0.0,0.0,0.0,0.0,0.0,False,0,26,0,0,False
2020-03-22,0.0,0.0,11.332188841201717,0.0,0.0,False,25,0,0,0,False
2020-03-29,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2020-04-05,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2020-04-12,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2020-04-19,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,False
2020-04-26,0.0,0.0,0.0,0.0,0.0,False,23,24,0,0,False
2020-05-03,0.0,0.0,0.0,0.0,0.0,True,0,0,0,0,True
