date,mariage traiteur,vegan mariage ,gateau mariage_x,poisson mariage ,buffet mariage,isPartial_x,gateau mariage_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2018-12-02,29,0,0,0,0,False,0,0,0,0,False
2018-12-09,0,0,0,0,0,False,0,0,0,0,False
2018-12-16,0,0,0,0,0,False,0,0,0,0,False
2018-12-23,0,0,0,0,0,False,0,0,0,0,False
2018-12-30,0,0,29,0,0,False,29,0,0,0,False
2019-01-06,29,0,0,0,0,False,0,0,0,0,False
2019-01-13,0,0,0,0,0,False,0,0,0,0,False
2019-01-20,0,0,28,0,0,False,28,0,0,0,False
2019-01-27,28,0,0,0,0,False,0,0,0,0,False
2019-02-03,0,0,29,0,0,False,29,0,0,0,False
2019-02-10,30,0,30,0,0,False,30,0,0,0,False
2019-02-17,0,0,68,0,0,False,68,0,0,0,False
2019-02-24,30,0,30,0,0,False,30,0,0,0,False
2019-03-03,29,0,29,0,0,False,29,0,0,0,False
2019-03-10,28,0,28,0,0,False,28,0,0,0,False
2019-03-17,60,0,30,0,0,False,30,0,0,0,False
2019-03-24,30,0,0,0,0,False,0,0,0,0,False
2019-03-31,88,0,0,0,0,False,0,0,0,0,False
2019-04-07,0,0,29,0,0,False,29,0,0,0,False
2019-04-14,0,0,32,0,0,False,32,0,0,0,False
2019-04-21,29,0,29,0,0,False,29,0,0,0,False
2019-04-28,43,0,29,0,0,False,29,0,0,0,False
2019-05-05,0,0,28,0,0,False,28,0,0,0,False
2019-05-12,29,0,0,0,0,False,0,0,0,0,False
2019-05-19,29,0,0,0,0,False,0,0,0,0,False
2019-05-26,90,0,0,0,0,False,0,0,0,0,False
2019-06-02,31,0,0,0,0,False,0,0,0,0,False
2019-06-09,30,0,30,0,0,False,30,0,0,0,False
2019-06-16,59,0,59,0,0,False,59,0,0,0,False
2019-06-23,58,0,0,0,0,False,0,0,0,0,False
2019-06-30,0,0,29,0,0,False,29,0,0,0,False
2019-07-07,0,0,29,0,0,False,29,0,0,0,False
2019-07-14,30,0,0,0,0,False,0,0,0,0,False
2019-07-21,33,0,0,0,0,False,0,0,0,0,False
2019-07-28,66,0,33,0,0,False,33,0,0,0,False
2019-08-04,29,0,29,0,0,False,29,0,0,0,False
2019-08-11,26,0,26,0,0,False,26,0,0,0,False
2019-08-18,25,0,0,0,0,False,0,0,0,0,False
2019-08-25,75,0,100,0,0,False,100,0,0,0,False
2019-09-01,82,0,55,0,0,False,55,0,0,0,False
2019-09-08,28,0,0,0,0,False,0,0,0,0,False
2019-09-15,28,0,28,0,0,False,28,0,0,0,False
2019-09-22,27,0,28,0,0,False,28,0,0,0,False
2019-09-29,39,0,53,0,0,False,53,0,0,0,False
2019-10-06,0,0,39,0,0,False,39,0,0,0,False
2019-10-13,54,0,55,0,0,False,55,0,0,0,False
2019-10-20,27,0,27,0,0,False,27,0,0,0,False
2019-10-27,27,0,0,0,0,False,0,0,0,0,False
2019-11-03,0,0,0,0,0,False,0,0,0,0,False
2019-11-10,27,0,0,0,0,False,0,0,0,0,False
2019-11-17,0,0,26,0,0,False,26,0,0,0,False
2019-11-24,0,0,25,0,0,False,25,0,0,0,False
2019-12-01,0,0,0,0,0,False,0,0,0,0,False
2019-12-08,26,0,0,0,0,False,0,0,0,0,False
2019-12-15,26,0,0,0,0,False,0,0,0,0,False
2019-12-22,0,0,0,0,0,False,0,0,0,0,False
2019-12-29,0,0,0,0,0,False,0,0,0,0,False
2020-01-05,24,0,24,0,0,False,24,0,0,0,False
2020-01-12,25,0,25,0,0,False,25,0,0,0,False
2020-01-19,51,0,39,0,0,False,39,0,0,0,False
2020-01-26,50,0,50,0,0,False,50,0,0,0,False
2020-02-02,0,0,25,0,0,False,25,0,0,0,False
2020-02-09,50,0,0,0,0,False,0,0,0,0,False
2020-02-16,52,0,0,0,0,False,0,0,0,0,False
2020-02-23,0,0,25,0,0,False,25,0,0,0,False
2020-03-01,24,0,48,0,0,False,48,0,0,0,False
2020-03-08,25,0,0,0,0,False,0,0,0,0,False
2020-03-15,25,0,0,0,0,False,0,0,0,0,False
2020-03-22,0,0,0,0,0,False,0,0,0,0,False
2020-03-29,24,0,0,0,0,False,0,0,0,0,False
2020-04-05,0,0,24,0,0,False,24,0,0,0,False
2020-04-12,74,0,25,0,0,False,25,0,0,0,False
2020-04-19,24,0,0,0,0,False,0,0,0,0,False
2020-04-26,23,0,67,0,0,False,67,0,0,0,False
2020-05-03,0,0,0,0,0,True,0,0,0,0,True
