date,mariage traiteur,vegan mariage ,gateau mariage_x,poisson mariage ,buffet mariage,isPartial_x,gateau mariage_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2018-08-19,33,0,0,0,0,False,0,0,0,0,False
2018-08-26,31,0,0,0,0,False,0,0,0,0,False
2018-09-02,46,0,31,0,0,False,31,0,0,0,False
2018-09-09,0,0,31,0,0,False,31,0,0,0,False
2018-09-16,30,0,30,0,0,False,30,0,0,0,False
2018-09-23,0,0,0,0,0,False,0,0,0,0,False
2018-09-30,0,0,30,0,0,False,30,0,0,0,False
2018-10-07,0,0,30,0,0,False,30,0,0,0,False
2018-10-14,31,0,0,0,0,False,0,0,0,0,False
2018-10-21,31,0,31,0,0,False,31,0,0,0,False
2018-10-28,60,0,0,0,0,False,0,0,0,0,False
2018-11-04,0,0,0,0,0,False,0,0,0,0,False
2018-11-11,29,0,29,0,0,False,29,0,0,0,False
2018-11-18,0,0,29,0,0,False,29,0,0,0,False
2018-11-25,28,0,0,0,0,False,0,0,0,0,False
2018-12-02,0,0,0,0,0,False,0,0,0,0,False
2018-12-09,0,0,0,0,0,False,0,0,0,0,False
2018-12-16,0,0,30,0,0,False,30,0,0,0,False
2018-12-23,0,0,0,0,0,False,0,0,0,0,False
2018-12-30,61,0,0,0,0,False,0,0,0,0,False
2019-01-06,86,0,29,0,0,False,29,0,0,0,False
2019-01-13,43,0,29,0,0,False,29,0,0,0,False
2019-01-20,55,0,28,0,0,False,28,0,0,0,False
2019-01-27,27,0,0,0,0,False,0,0,0,0,False
2019-02-03,28,0,29,0,0,False,29,0,0,0,False
2019-02-10,31,0,0,0,0,False,0,0,0,0,False
2019-02-17,0,0,31,0,0,False,31,0,0,0,False
2019-02-24,0,0,43,0,0,False,43,0,0,0,False
2019-03-03,28,0,56,0,0,False,56,0,0,0,False
2019-03-10,29,0,0,0,0,False,0,0,0,0,False
2019-03-17,0,0,0,0,0,False,0,0,0,0,False
2019-03-24,30,0,59,0,0,False,59,0,0,0,False
2019-03-31,30,0,0,0,0,False,0,0,0,0,False
2019-04-07,31,0,31,0,0,False,31,0,0,0,False
2019-04-14,31,0,0,0,0,False,0,0,0,0,False
2019-04-21,29,0,29,0,0,False,29,0,0,0,False
2019-04-28,56,0,56,0,0,False,56,0,0,0,False
2019-05-05,69,0,0,0,0,False,0,0,0,0,False
2019-05-12,29,0,58,0,0,False,58,0,0,0,False
2019-05-19,0,0,0,0,0,False,0,0,0,0,False
2019-05-26,0,0,29,0,0,False,29,0,0,0,False
2019-06-02,27,0,0,0,0,False,0,0,0,0,False
2019-06-09,0,0,27,0,0,False,27,0,0,0,False
2019-06-16,0,0,29,0,0,False,29,0,0,0,False
2019-06-23,29,0,0,0,0,False,0,0,0,0,False
2019-06-30,29,0,29,0,0,False,29,0,0,0,False
2019-07-07,30,0,30,0,0,False,30,0,0,0,False
2019-07-14,47,0,31,0,0,False,31,0,0,0,False
2019-07-21,31,0,0,0,0,False,0,0,0,0,False
2019-07-28,0,0,0,0,0,False,0,0,0,0,False
2019-08-04,33,0,65,0,0,False,65,0,0,0,False
2019-08-11,0,0,31,0,0,False,31,0,0,0,False
2019-08-18,0,0,32,0,0,False,32,0,0,0,False
2019-08-25,29,0,0,0,0,False,0,0,0,0,False
2019-09-01,0,0,0,0,0,False,0,0,0,0,False
2019-09-08,28,0,28,0,0,False,28,0,0,0,False
2019-09-15,28,0,28,0,0,False,28,0,0,0,False
2019-09-22,51,0,0,0,0,False,0,0,0,0,False
2019-09-29,0,0,26,0,0,False,26,0,0,0,False
2019-10-06,27,0,27,0,0,False,27,0,0,0,False
2019-10-13,0,0,26,0,0,False,26,0,0,0,False
2019-10-20,27,0,0,0,0,False,0,0,0,0,False
2019-10-27,52,0,39,0,0,False,39,0,0,0,False
2019-11-03,0,0,0,0,0,False,0,0,0,0,False
2019-11-10,0,0,25,0,0,False,25,0,0,0,False
2019-11-17,26,0,26,0,0,False,26,0,0,0,False
2019-11-24,0,0,0,0,0,False,0,0,0,0,False
2019-12-01,25,0,0,0,0,False,0,0,0,0,False
2019-12-08,25,0,0,0,0,False,0,0,0,0,False
2019-12-15,0,0,0,0,0,False,0,0,0,0,False
2019-12-22,27,0,28,0,0,False,28,0,0,0,False
2019-12-29,53,0,27,0,0,False,27,0,0,0,False
2020-01-05,0,0,24,0,0,False,24,0,0,0,False
2020-01-12,0,0,24,0,0,False,24,0,0,0,False
2020-01-19,25,0,0,0,0,False,0,0,0,0,False
2020-01-26,37,0,61,0,0,False,61,0,0,0,False
2020-02-02,25,0,25,0,0,False,25,0,0,0,False
2020-02-09,74,0,49,0,0,False,49,0,0,0,False
2020-02-16,0,0,25,0,0,False,25,0,0,0,False
2020-02-23,25,0,0,0,0,False,0,0,0,0,False
2020-03-01,24,0,0,0,0,False,0,0,0,0,False
2020-03-08,0,0,0,0,0,False,0,0,0,0,False
2020-03-15,0,0,0,0,0,False,0,0,0,0,False
2020-03-22,20,0,20,0,0,False,20,0,0,0,False
2020-03-29,0,0,20,0,0,False,20,0,0,0,False
2020-04-05,21,0,0,0,0,False,0,0,0,0,False
2020-04-12,42,0,0,0,0,False,0,0,0,0,False
2020-04-19,21,0,21,0,0,False,21,0,0,0,False
2020-04-26,0,0,0,0,0,False,0,0,0,0,False
2020-05-03,0,0,0,0,0,True,0,0,0,0,True
