date,mariage traiteur,vegan mariage ,gateau mariage_x,poisson mariage ,buffet mariage,isPartial_x,gateau mariage_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2019-12-08,0,0,0,0,0,False,0,0,0,0,False
2019-12-15,31,0,0,0,0,False,0,0,0,0,False
2019-12-22,0,0,34,0,0,False,34,0,0,0,False
2019-12-29,32,0,0,0,0,False,0,0,0,0,False
2020-01-05,0,0,0,0,0,False,0,0,0,0,False
2020-01-12,87,0,0,0,0,False,0,0,0,0,False
2020-01-19,61,0,0,0,0,False,0,0,0,0,False
2020-01-26,89,0,29,0,0,False,29,0,0,0,False
2020-02-02,30,0,30,0,0,False,30,0,0,0,False
2020-02-09,29,0,0,0,0,False,0,0,0,0,False
2020-02-16,30,0,29,0,0,False,0,0,0,0,False
2020-02-23,30,0,0,0,0,False,0,0,0,0,False
2020-03-01,29,0,0,0,0,False,0,0,0,0,False
2020-03-08,0,0,0,0,0,False,0,0,0,0,False
2020-03-15,0,0,0,0,0,False,0,0,0,0,False
2020-03-22,0,0,0,0,0,False,0,0,0,0,False
2020-03-29,49,0,25,0,0,False,25,0,0,0,False
2020-04-05,24,0,0,0,0,False,0,0,0,0,False
2020-04-12,25,0,25,0,0,False,25,0,0,0,False
2020-04-19,25,0,25,0,0,False,25,0,0,0,False
2020-04-26,0,0,0,0,0,False,0,0,0,0,False
2020-05-03,0,0,0,0,0,True,0,0,0,0,True
