date,mariage traiteur,vegan mariage ,gateau mariage_x,poisson mariage ,buffet mariage,isPartial_x,gateau mariage_y,mariage champagne,viande mariage ,mariage cocktail,isPartial_y
2018-12-02,0,0,20,0,0,False,20,0,0,0,False
2018-12-09,0,0,0,0,0,False,0,0,0,0,False
2018-12-16,41,0,0,0,0,False,0,0,0,0,False
2018-12-23,22,0,0,0,0,False,0,0,0,0,False
2018-12-30,21,0,21,0,0,False,21,0,0,0,False
2019-01-06,39,0,0,0,0,False,0,0,0,0,False
2019-01-13,0,0,20,0,0,False,20,0,0,0,False
2019-01-20,19,0,37,0,0,False,37,0,0,0,False
2019-01-27,18,0,0,0,0,False,0,0,0,0,False
2019-02-03,0,0,0,0,0,False,0,0,0,0,False
2019-02-10,21,0,21,0,0,False,21,0,0,0,False
2019-02-17,21,0,21,0,0,False,21,0,0,0,False
2019-02-24,20,0,20,0,0,False,20,0,0,0,False
2019-03-03,0,0,19,0,0,False,19,0,0,0,False
2019-03-10,20,0,19,0,0,False,19,0,0,0,False
2019-03-17,0,0,20,0,0,False,20,0,0,0,False
2019-03-24,0,0,0,0,0,False,0,0,0,0,False
2019-03-31,0,0,20,0,0,False,20,0,0,0,False
2019-04-07,21,0,42,0,0,False,42,0,0,0,False
2019-04-14,32,0,21,0,0,False,21,0,0,0,False
2019-04-21,0,0,0,0,0,False,0,0,0,0,False
2019-04-28,19,0,19,0,0,False,19,0,0,0,False
2019-05-05,19,0,19,0,0,False,19,0,0,0,False
2019-05-12,20,0,0,0,0,False,0,0,0,0,False
2019-05-19,29,0,20,0,0,False,20,0,0,0,False
2019-05-26,20,0,19,0,0,False,19,0,0,0,False
2019-06-02,36,0,18,0,0,False,18,0,0,0,False
2019-06-09,0,0,19,0,0,False,19,0,0,0,False
2019-06-16,40,0,0,0,0,False,0,0,0,0,False
2019-06-23,39,0,20,0,0,False,20,0,0,0,False
2019-06-30,0,0,20,0,0,False,20,0,0,0,False
2019-07-07,0,0,0,0,0,False,0,0,0,0,False
2019-07-14,32,0,0,0,0,False,0,0,0,0,False
2019-07-21,43,0,0,0,0,False,0,0,0,0,False
2019-07-28,44,0,22,0,0,False,22,0,0,0,False
2019-08-04,0,0,0,0,0,False,0,0,0,0,False
2019-08-11,22,0,0,0,0,False,0,0,0,0,False
2019-08-18,0,0,0,0,0,False,0,0,0,0,False
2019-08-25,0,0,20,0,0,False,20,0,0,0,False
2019-09-01,19,0,19,0,0,False,19,0,0,0,False
2019-09-08,0,0,19,0,0,False,19,0,0,0,False
2019-09-15,19,0,0,0,0,False,0,0,0,0,False
2019-09-22,0,0,0,0,0,False,0,0,0,0,False
2019-09-29,0,0,18,0,0,False,18,0,0,0,False
2019-10-06,0,0,0,0,0,False,0,0,0,0,False
2019-10-13,0,0,0,0,0,False,0,0,0,0,False
2019-10-20,0,0,0,0,0,False,0,0,0,0,False
2019-10-27,18,0,0,0,0,False,0,0,0,0,False
2019-11-03,18,0,18,0,0,False,18,0,0,0,False
2019-11-10,17,0,35,0,0,False,35,0,0,0,False
2019-11-17,36,0,18,0,0,False,18,0,0,0,False
2019-11-24,0,0,17,0,0,False,17,0,0,0,False
2019-12-01,17,0,17,0,0,False,17,0,0,0,False
2019-12-08,17,0,0,0,0,False,0,0,0,0,False
2019-12-15,0,0,0,0,0,False,0,0,0,0,False
2019-12-22,19,0,0,0,0,False,0,0,0,0,False
2019-12-29,36,0,0,0,0,False,0,0,0,0,False
2020-01-05,17,0,17,0,0,False,17,0,0,0,False
2020-01-12,16,0,0,0,0,False,0,0,0,0,False
2020-01-19,17,0,17,0,0,False,17,0,0,0,False
2020-01-26,17,0,0,0,0,False,0,0,0,0,False
2020-02-02,50,0,0,0,0,False,0,0,0,0,False
2020-02-09,17,0,17,0,0,False,17,0,0,0,False
2020-02-16,52,0,0,0,0,False,0,0,0,0,False
2020-02-23,16,0,0,0,0,False,0,0,0,0,False
2020-03-01,16,0,31,0,0,False,31,0,0,0,False
2020-03-08,16,0,16,0,0,False,16,0,0,0,False
2020-03-15,14,0,0,0,0,False,0,0,0,0,False
2020-03-22,14,0,21,0,0,False,21,0,0,0,False
2020-03-29,14,0,27,0,0,False,27,0,0,0,False
2020-04-05,14,0,14,0,0,False,14,0,0,0,False
2020-04-12,14,0,0,0,0,False,0,0,0,0,False
2020-04-19,14,0,0,0,0,False,0,0,0,0,False
2020-04-26,0,0,0,0,0,False,0,0,0,0,False
2020-05-03,0,0,0,0,0,True,0,0,0,0,True
