date,mariage chic _x,mariage nature ,mariage romantique ,mariage original ,mariage traditionnel ,isPartial_x,mariage chic _y,mariage élégant ,mariage bohème ,mariage champêtre ,mariage glamour ,isPartial_y,mariage chic ,mariage vintage,mariage plage ,isPartial
2020-03-01,16,0,0,16,0,False,16,0,0,16,0,False,16,0,0,False
2020-03-08,16,0,0,0,0,False,16,0,0,0,0,False,16,16,0,False
2020-03-15,14,0,0,0,0,False,14,0,0,0,0,False,14,0,0,False
2020-03-22,0,0,0,0,0,False,0,0,0,0,0,False,0,13,0,False
2020-03-29,0,0,0,14,0,False,0,0,0,0,0,False,0,0,0,False
2020-04-05,14,0,0,0,0,False,14,0,14,0,0,False,14,0,0,False
2020-04-12,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-04-19,14,0,0,0,0,False,14,0,14,0,0,False,14,0,0,False
2020-04-26,13,0,0,13,0,False,13,0,0,26,0,False,13,0,0,False
2020-05-03,100,0,0,0,0,True,100,0,0,0,0,True,100,0,0,True
