date,mariage chic _x,mariage nature ,mariage romantique ,mariage original ,mariage traditionnel ,isPartial_x,mariage chic _y,mariage élégant ,mariage bohème ,mariage champêtre ,mariage glamour ,isPartial_y,mariage chic ,mariage vintage,mariage plage ,isPartial
2019-06-30,25,0,0,0,0,False,25,0,0,25,0,False,25,0,0,False
2019-07-07,0,0,0,25,0,False,0,0,0,0,0,False,0,0,0,False
2019-07-14,26,0,0,0,0,False,26,0,0,0,0,False,26,0,0,False
2019-07-21,26,0,0,0,0,False,26,0,0,0,0,False,26,0,0,False
2019-07-28,0,0,0,27,0,False,0,0,0,0,0,False,0,0,0,False
2019-08-04,28,0,0,0,0,False,28,0,0,0,0,False,28,0,0,False
2019-08-11,53,0,0,27,0,False,53,0,0,0,0,False,53,0,0,False
2019-08-18,0,0,0,27,0,False,0,0,0,0,0,False,0,0,0,False
2019-08-25,25,0,0,0,0,False,0,0,0,49,0,False,25,0,0,False
2019-09-01,24,0,0,0,0,False,24,0,0,24,0,False,24,0,0,False
2019-09-08,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-09-15,24,0,0,0,0,False,24,0,0,24,0,False,24,0,0,False
2019-09-22,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-09-29,23,0,0,23,0,False,0,0,0,0,0,False,23,0,0,False
2019-10-06,23,0,0,45,0,False,23,0,0,0,0,False,23,0,0,False
2019-10-13,45,0,0,0,0,False,0,0,0,0,0,False,45,0,0,False
2019-10-20,23,0,0,45,0,False,23,0,0,0,0,False,23,0,0,False
2019-10-27,22,0,0,0,0,False,22,0,0,0,0,False,22,0,0,False
2019-11-03,22,0,0,22,0,False,22,0,0,0,0,False,22,0,0,False
2019-11-10,0,0,0,22,0,False,0,0,0,0,0,False,0,0,0,False
2019-11-17,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-11-24,0,0,0,21,0,False,0,0,0,0,0,False,0,0,0,False
2019-12-01,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-12-08,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-12-15,22,0,0,0,0,False,0,0,0,0,0,False,22,0,0,False
2019-12-22,23,0,0,46,0,False,0,0,0,0,0,False,23,0,0,False
2019-12-29,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-01-05,31,0,0,0,0,False,42,0,0,0,0,False,31,0,0,False
2020-01-12,20,0,0,0,0,False,0,0,0,20,0,False,20,0,0,False
2020-01-19,42,0,0,21,0,False,21,0,0,21,0,False,42,0,0,False
2020-01-26,31,0,0,0,0,False,42,0,0,0,0,False,31,0,0,False
2020-02-02,21,0,0,0,0,False,21,0,0,0,0,False,21,0,0,False
2020-02-09,31,0,0,41,0,False,21,0,0,0,0,False,31,0,0,False
2020-02-16,21,0,0,21,0,False,21,0,0,21,0,False,21,0,0,False
2020-02-23,0,0,0,20,0,False,0,0,0,0,0,False,0,0,0,False
2020-03-01,19,0,0,19,0,False,19,0,0,0,0,False,19,0,0,False
2020-03-08,38,0,0,0,0,False,38,0,0,19,0,False,38,0,0,False
2020-03-15,18,0,0,0,0,False,18,0,0,0,0,False,18,0,0,False
2020-03-22,0,0,0,0,0,False,0,0,0,34,0,False,0,0,0,False
2020-03-29,17,0,0,17,0,False,17,0,0,0,0,False,17,0,0,False
2020-04-05,17,0,0,17,0,False,0,0,0,17,0,False,17,0,0,False
2020-04-12,17,0,0,0,0,False,17,0,0,0,0,False,17,0,0,False
2020-04-19,18,0,0,0,0,False,0,0,0,0,0,False,18,0,0,False
2020-04-26,16,0,0,0,0,False,16,0,0,0,0,False,16,0,0,False
2020-05-03,0,0,0,0,0,True,0,0,0,0,0,True,0,0,0,True
