date,mariage chic _x,mariage nature ,mariage romantique ,mariage original ,mariage traditionnel ,isPartial_x,mariage chic _y,mariage élégant ,mariage bohème ,mariage champêtre ,mariage glamour ,isPartial_y,mariage chic ,mariage vintage,mariage plage ,isPartial
2018-07-08,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-07-15,77,0,0,0,0,False,77,0,0,0,0,False,77,0,0,False
2018-07-22,0,0,0,37,0,False,0,0,0,0,0,False,0,0,0,False
2018-07-29,0,37,0,37,0,False,0,0,0,0,0,False,0,0,0,False
2018-08-05,0,0,0,71,0,False,0,0,0,0,0,False,0,0,0,False
2018-08-12,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-08-19,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-08-26,0,0,0,36,0,False,0,0,0,0,0,False,0,0,0,False
2018-09-02,36,0,0,0,0,False,36,0,0,0,0,False,36,0,0,False
2018-09-09,0,0,0,37,0,False,0,0,0,0,0,False,0,0,0,False
2018-09-16,0,0,0,35,0,False,0,0,0,0,0,False,0,0,0,False
2018-09-23,36,0,0,0,0,False,36,0,0,0,0,False,36,0,0,False
2018-09-30,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-10-07,0,0,0,54,0,False,0,0,0,0,0,False,0,0,0,False
2018-10-14,35,0,0,36,0,False,35,0,0,0,0,False,35,0,0,False
2018-10-21,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-10-28,34,34,0,0,0,False,34,0,0,0,0,False,34,0,0,False
2018-11-04,0,0,0,34,0,False,0,0,0,0,0,False,0,0,0,False
2018-11-11,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-11-18,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-11-25,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-02,0,32,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-09,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-16,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-23,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2018-12-30,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-01-06,32,0,0,32,0,False,32,0,0,0,0,False,32,0,0,False
2019-01-13,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-01-20,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-01-27,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-02-03,31,0,0,31,0,False,31,0,0,0,0,False,31,0,0,False
2019-02-10,33,0,0,34,0,False,33,0,0,0,0,False,33,0,0,False
2019-02-17,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-02-24,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-03-03,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-03-10,0,0,0,33,0,False,0,0,0,0,0,False,0,0,0,False
2019-03-17,0,0,0,33,0,False,0,0,0,0,0,False,0,0,0,False
2019-03-24,34,0,0,34,0,False,34,0,0,0,0,False,34,0,0,False
2019-03-31,100,0,0,49,0,False,100,0,0,0,0,False,100,0,0,False
2019-04-07,34,0,0,0,0,False,34,0,0,0,0,False,34,0,0,False
2019-04-14,35,0,0,0,0,False,35,0,0,0,0,False,35,0,0,False
2019-04-21,33,0,0,33,0,False,33,0,0,0,0,False,33,0,0,False
2019-04-28,0,0,0,32,0,False,0,0,0,0,0,False,0,0,0,False
2019-05-05,32,31,0,31,0,False,32,0,0,0,0,False,32,0,0,False
2019-05-12,0,0,0,32,0,False,0,0,0,0,0,False,0,0,0,False
2019-05-19,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-05-26,33,0,0,33,0,False,33,0,0,0,0,False,33,0,0,False
2019-06-02,31,0,0,46,0,False,31,0,0,0,0,False,31,0,0,False
2019-06-09,0,31,0,31,0,False,0,0,0,0,0,False,0,0,0,False
2019-06-16,33,0,0,0,0,False,33,0,0,0,0,False,33,0,0,False
2019-06-23,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-06-30,0,0,0,32,0,False,0,0,0,0,0,False,0,0,0,False
2019-07-07,33,0,0,0,0,False,33,0,0,0,0,False,33,0,0,False
2019-07-14,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-07-21,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-07-28,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-08-04,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-08-11,0,0,0,33,0,False,0,0,0,0,0,False,0,0,0,False
2019-08-18,33,0,0,33,0,False,33,0,0,0,0,False,33,0,0,False
2019-08-25,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-09-01,61,0,0,0,0,False,61,0,0,0,0,False,61,0,0,False
2019-09-08,0,0,0,32,0,False,0,0,0,0,0,False,0,0,0,False
2019-09-15,0,31,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-09-22,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-09-29,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-10-06,31,0,0,31,0,False,31,0,0,0,0,False,31,0,0,False
2019-10-13,0,0,0,31,0,False,0,0,0,0,0,False,0,0,0,False
2019-10-20,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-10-27,0,0,0,29,0,False,0,0,0,0,0,False,0,0,0,False
2019-11-03,0,0,0,29,0,False,0,0,0,0,0,False,0,0,0,False
2019-11-10,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-11-17,30,0,0,0,0,False,30,0,0,0,0,False,30,0,0,False
2019-11-24,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-12-01,29,29,0,29,0,False,29,0,0,0,0,False,29,0,0,False
2019-12-08,29,0,0,0,0,False,29,0,0,0,0,False,29,0,0,False
2019-12-15,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2019-12-22,31,0,0,0,0,False,31,0,0,0,0,False,31,0,0,False
2019-12-29,30,0,0,0,0,False,30,0,0,0,0,False,30,0,0,False
2020-01-05,28,0,0,0,0,False,28,0,0,0,0,False,28,0,0,False
2020-01-12,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-01-19,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-01-26,28,0,0,0,0,False,28,0,0,0,0,False,28,0,0,False
2020-02-02,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-02-09,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-02-16,0,0,0,29,0,False,0,0,0,0,0,False,0,0,0,False
2020-02-23,0,0,0,42,0,False,0,0,0,0,0,False,0,0,0,False
2020-03-01,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-03-08,27,0,0,27,0,False,27,0,0,0,0,False,27,0,0,False
2020-03-15,25,0,0,25,0,False,25,0,0,0,0,False,25,0,0,False
2020-03-22,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-03-29,24,0,0,0,0,False,24,0,0,0,0,False,24,0,0,False
2020-04-05,0,0,0,24,0,False,0,0,0,0,0,False,0,0,0,False
2020-04-12,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-04-19,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-04-26,0,23,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2020-05-03,0,0,0,0,0,True,0,0,0,0,0,True,0,0,0,True
