date,mariage chic _x,mariage nature ,mariage romantique ,mariage original ,mariage traditionnel ,isPartial_x,mariage chic _y,mariage élégant ,mariage bohème ,mariage champêtre ,mariage glamour ,isPartial_y,mariage chic ,mariage vintage,mariage plage ,isPartial
2018-11-04,31,0,0,32,0,False,0.0,0.0,0.0,0.0,0.0,False,31,0,0,False
2018-11-11,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-11-18,32,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,32,0,0,False
2018-11-25,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-12-02,32,0,0,32,0,False,0.0,0.0,0.0,0.0,0.0,False,32,0,0,False
2018-12-09,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-12-16,0,0,0,33,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2018-12-23,35,0,0,0,0,False,35.0,0.0,0.0,0.0,0.0,False,35,0,0,False
2018-12-30,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-01-06,32,0,0,32,0,False,32.0,0.0,0.0,0.0,0.0,False,32,0,0,False
2019-01-13,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-01-20,0,0,0,30,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-01-27,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-02-03,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-02-10,0,0,0,67,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-02-17,34,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,34,0,0,False
2019-02-24,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-03-03,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-03-10,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-03-17,33,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,33,0,0,False
2019-03-24,33,0,0,33,0,False,33.0,0.0,0.0,0.0,0.0,False,33,0,0,False
2019-03-31,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-04-07,33,0,0,33,0,False,0.0,0.0,0.0,0.0,0.0,False,33,0,0,False
2019-04-14,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-04-21,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-04-28,0,0,0,31,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-05-05,0,0,0,31,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-05-12,33,0,0,0,0,False,33.0,0.0,0.0,0.0,0.0,False,33,0,0,False
2019-05-19,32,0,0,32,0,False,32.0,0.0,0.0,0.0,0.0,False,32,0,0,False
2019-05-26,32,0,0,32,0,False,32.0,0.0,0.0,0.0,0.0,False,32,0,0,False
2019-06-02,30,0,0,59,0,False,0.0,0.0,0.0,0.0,0.0,False,30,0,0,False
2019-06-09,31,0,0,31,0,False,31.0,0.0,0.0,0.0,0.0,False,31,0,0,False
2019-06-16,32,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,32,0,0,False
2019-06-23,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-06-30,32,0,0,32,0,False,32.0,0.0,0.0,0.0,0.0,False,32,0,0,False
2019-07-07,32,0,0,32,0,False,0.0,0.0,0.0,0.0,0.0,False,32,0,0,False
2019-07-14,34,0,0,34,0,False,0.0,0.0,0.0,0.0,0.0,False,34,0,0,False
2019-07-21,34,0,0,0,0,False,34.0,0.0,0.0,0.0,0.0,False,34,0,0,False
2019-07-28,36,0,0,36,0,False,36.0,0.0,0.0,0.0,0.0,False,36,0,0,False
2019-08-04,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-08-11,0,0,0,69,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-08-18,35,0,0,0,0,False,35.0,0.0,0.0,0.0,0.0,False,35,0,0,False
2019-08-25,0,0,0,32,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-09-01,31,0,0,0,0,False,31.0,0.0,0.0,0.0,0.0,False,31,0,0,False
2019-09-08,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-09-15,31,0,0,31,0,False,0.0,0.0,0.0,0.0,0.0,False,31,0,0,False
2019-09-22,0,0,0,29,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-09-29,58,0,0,29,0,False,0.0,0.0,0.0,0.0,0.0,False,58,0,0,False
2019-10-06,0,0,0,29,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-10-13,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-10-20,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-10-27,29,0,0,0,0,False,29.0,0.0,0.0,0.0,0.0,False,29,0,0,False
2019-11-03,28,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,28,0,0,False
2019-11-10,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-11-17,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-11-24,0,0,0,27,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-12-01,0,0,0,28,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-12-08,0,0,0,28,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2019-12-15,28,0,0,28,0,False,0.0,0.0,0.0,0.0,0.0,False,28,0,0,False
2019-12-22,30,0,0,30,0,False,0.0,0.0,0.0,0.0,0.0,False,30,0,0,False
2019-12-29,30,0,0,30,0,False,30.0,0.0,0.0,0.0,0.0,False,30,0,0,False
2020-01-05,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-01-12,27,0,0,26,0,False,27.0,0.0,0.0,0.0,0.0,False,27,0,0,False
2020-01-19,0,0,0,28,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-01-26,41,0,0,0,0,False,27.0,0.0,0.0,0.0,0.0,False,41,0,0,False
2020-02-02,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-02-09,0,0,0,27,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-02-16,27,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,27,0,0,False
2020-02-23,27,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,27,0,0,False
2020-03-01,26,0,0,26,0,False,0.0,0.0,0.0,0.0,0.0,False,26,0,0,False
2020-03-08,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-03-15,0,0,0,23,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-03-22,23,0,0,0,0,False,23.0,0.0,0.0,0.0,0.0,False,23,0,0,False
2020-03-29,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-04-05,23,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,23,0,0,False
2020-04-12,0,0,0,24,0,False,0.0,0.0,0.0,0.0,0.0,False,0,0,0,False
2020-04-19,23,0,0,0,0,False,23.0,0.0,0.0,0.0,0.0,False,23,0,0,False
2020-04-26,21,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,False,21,0,0,False
2020-05-03,0,0,0,0,0,True,,,,,,,0,0,0,True
